1761,0.445
1762,0.445
1763,0.48
1764,0.48
1765,0.48
1766,0.48
1767,0.667
1768,0.667
1769,0.667
1770,0.667
1771,0.456
1772,0.456
1773,0.456
1774,0.456
1775,0.404
1776,0.404
1777,0.404
1778,0.404
1779,0.493
1780,0.493
1781,0.493
1782,0.493
1783,0.385
1784,0.385
1785,0.385
1786,0.385
1787,0.508
1788,0.508
1789,0.508
1790,0.508
1791,0.524
1792,0.524
1793,0.524
1794,0.524
1795,0.523
1796,0.523
1797,0.523
1798,0.523
1799,0.603
1800,0.603
1801,0.603
1802,0.603
1803,0.553
1804,0.553
1805,0.553
1806,0.553
1807,0.553
1808,0.553
1809,0.553
1810,0.553
1811,0.553
1812,0.553
1813,0.557
1814,0.546
1815,0.546
1816,0.546
1817,0.546
1818,0.546
1819,0.546
1820,0.546
1821,0.546
1822,0.557
1823,0.557
1824,0.557
1825,0.557
1826,0.557
1827,0.557
1828,0.557
1829,0.557
1830,0.553
1831,0.553
1832,0.553
1833,0.553
1834,0.553
1835,0.553
1836,0.553
1837,0.553
1838,0.464
1839,0.464
1840,0.464
1841,0.464
1842,0.464
1843,0.464
1844,0.464
1845,0.464
1846,0.588
1847,0.588
1848,0.588
1849,0.588
1850,0.588
1851,0.588
1852,0.588
1853,0.588
1854,0.562
1855,0.562
1856,0.562
1857,0.562
1858,0.562
1859,0.562
1860,0.562
1861,0.562
1862,0.562
1863,0.562
1864,0.562
1865,0.562
1866,0.562
1867,0.562
1868,0.562
1869,0.562
1870,0.588
1871,0.588
1872,0.588
1873,0.588
1874,0.588
1875,0.588
1876,0.588
1877,0.588
1878,0.464
1879,0.464
1880,0.464
1881,0.464
1882,0.464
1883,0.464
1884,0.464
1885,0.464
1886,0.617
1887,0.618
1888,0.617
1889,0.618
1890,0.538
1891,0.538
1892,0.538
1893,0.538
1894,0.595
1895,0.595
1896,0.595
1897,0.595
1898,0.595
1899,0.595
1900,0.595
1901,0.595
1902,0.598
1903,0.598
1904,0.598
1905,0.598
1906,0.598
1907,0.598
1908,0.598
1909,0.598
1910,0.598
1911,0.598
1912,0.598
1913,0.598
1914,0.598
1915,0.598
1916,0.598
1917,0.598
1918,0.595
1919,0.595
1920,0.595
1921,0.595
1922,0.595
1923,0.595
1924,0.595
1925,0.595
1926,0.628
1927,0.628
1928,0.628
1929,0.628
1930,0.617
1931,0.617
1932,0.617
1933,0.617
1934,0.468
1935,0.468
1936,0.468
1937,0.468
1938,0.503
1939,0.503
1940,0.503
1941,0.503
1942,0.518
1943,0.518
1944,0.518
1945,0.518
1946,0.518
1947,0.518
1948,0.518
1949,0.518
1950,0.5
1951,0.5
1952,0.5
1953,0.5
1954,0.5
1955,0.5
1956,0.5
1957,0.5
1958,0.5
1959,0.5
1960,0.5
1961,0.5
1962,0.5
1963,0.5
1964,0.5
1965,0.5
1966,0.518
1967,0.518
1968,0.518
1969,0.518
1970,0.518
1971,0.518
1972,0.518
1973,0.518
1974,0.561
1975,0.561
1976,0.561
1977,0.561
1978,0.533
1979,0.533
1980,0.533
1981,0.533
1982,0.661
1983,0.661
1984,0.661
1985,0.661
1986,0.682
1987,0.682
1988,0.682
1989,0.682
1990,0.599
1991,0.599
1992,0.599
1993,0.599
1994,0.599
1995,0.599
1996,0.599
1997,0.599
1998,0.501
1999,0.501
2000,0.501
2001,0.501
2002,0.501
2003,0.501
2004,0.501
2005,0.501
2006,0.501
2007,0.501
2008,0.501
2009,0.501
2010,0.501
2011,0.501
2012,0.501
2013,0.501
2014,0.599
2015,0.599
2016,0.599
2017,0.599
2018,0.599
2019,0.599
2020,0.599
2021,0.599
2022,0.705
2023,0.705
2024,0.705
2025,0.705
2026,0.612
2027,0.612
2028,0.612
2029,0.612
2030,0.464
2031,0.464
2032,0.555
2033,0.586
2034,0.464
2035,0.465
2036,0.577
2037,0.48
2038,0.59
2039,0.614
2040,0.647
2041,0.647
2042,0.598
2043,0.598
2044,0.598
2045,0.598
2046,0.45
2047,0.45
2048,0.45
2049,0.45
2050,0.493
2051,0.493
2052,0.493
2053,0.493
2054,0.416
2055,0.488
2056,0.359
2057,0.359
2058,0.519
2059,0.519
2060,0.519
2061,0.519
2062,0.649
2063,0.649
2064,0.649
2065,0.649
2066,0.648
2067,0.648
2068,0.599
2069,0.601
2070,0.611
2071,0.48
2072,0.482
2073,0.555
2074,0.555
2075,0.555
2076,0.403
2077,0.403
2078,0.403
2079,0.403
2080,0.516
2081,0.516
2082,0.516
2083,0.516
2084,0.607
2085,0.432
2086,0.552
2087,0.551
2088,0.36
2089,0.405
2090,0.461
2091,0.53
2092,0.504
2093,0.504
2094,0.504
2095,0.504
2096,0.621
2097,0.621
2098,0.621
2099,0.621
2100,0.666
2101,0.666
2102,0.666
2103,0.666
2104,0.568
2105,0.568
2106,0.694
2107,0.694
2108,0.639
2109,0.551
2110,0.551
2111,0.551
2112,0.551
2113,0.448
2114,0.553
2115,0.452
2116,0.659
2117,0.457
2118,0.616
2119,0.659
2120,0.659
2121,0.666
2122,0.666
2123,0.666
2124,0.666
2125,0.663
2126,0.663
2127,0.663
2128,0.663
2129,0.521
2130,0.521
2131,0.521
2132,0.521
2133,0.346
2134,0.346
2135,0.346
2136,0.346
2137,0.427
2138,0.427
2139,0.427
2140,0.427
2141,0.556
2142,0.43
